Timestamp,Age,Primary streaming service,Hours per day,Fav genre,BPM,Anxiety,Depression,Insomnia,OCD,Music effects
9/3/2022 17:14:57,34.0,Spotify,3.0,Classical,95.0,0.0,0.0,0.0,0.0,No effect
9/3/2022 18:01:31,18.0,YouTube Music,3.0,Pop,150.0,5.0,4.0,2.0,0.0,No effect
9/3/2022 18:23:01,18.0,Spotify,2.0,R&B,97.0,2.0,4.0,0.0,0.0,Improve
9/3/2022 18:37:51,22.0,I do not use a streaming service.,2.0,Video game music,,4.0,6.0,0.0,2.0,Improve
9/3/2022 20:49:52,18.0,Spotify,2.0,Pop,,5.0,7.0,2.0,0.0,Improve
9/3/2022 20:58:21,19.0,Spotify,3.0,Rock,122.0,4.0,0.0,7.0,0.0,No effect
9/3/2022 21:08:12,25.0,I do not use a streaming service.,4.0,Pop,150.0,10.0,8.0,6.0,2.0,No effect
9/3/2022 21:52:02,17.0,Spotify,2.0,R&B,,3.0,3.0,1.0,0.0,Improve
9/4/2022 2:32:07,25.0,Spotify,5.0,Rock,125.0,8.0,7.0,2.0,1.0,Improve
9/4/2022 5:01:04,18.0,Spotify,2.0,R&B,96.0,3.0,3.0,0.0,3.0,Improve
9/4/2022 5:22:34,21.0,Spotify,1.0,K pop,,4.0,5.0,2.0,5.0,
9/4/2022 9:22:58,24.0,Spotify,7.0,Folk,137.0,10.0,10.0,8.0,10.0,Improve
9/4/2022 10:07:27,16.0,Spotify,3.0,K pop,174.0,10.0,2.0,7.0,8.0,Improve
9/4/2022 10:48:55,18.0,Spotify,3.0,Metal,210.0,9.0,6.0,8.0,5.0,Improve
9/4/2022 11:15:06,18.0,Spotify,4.0,R&B,129.0,6.0,4.0,1.0,6.0,Improve
9/4/2022 11:25:54,16.0,Spotify,3.0,Pop,112.0,3.0,4.0,6.0,8.0,Improve
9/4/2022 13:07:45,68.0,Pandora,1.0,Gospel,8.0,10.0,10.0,10.0,0.0,Improve
9/4/2022 15:41:59,16.0,Spotify,7.0,Video game music,999999999.0,4.0,8.0,8.0,4.0,No effect
9/4/2022 16:26:26,21.0,Spotify,1.0,R&B,81.0,3.0,0.0,0.0,0.0,Improve
9/4/2022 17:54:29,53.0,Pandora,4.0,R&B,153.0,1.0,0.0,0.0,0.0,Improve
9/4/2022 20:38:17,29.0,Spotify,4.0,Classical,120.0,5.0,6.0,7.0,7.0,No effect
9/4/2022 21:29:06,18.0,Spotify,3.0,Video game music,89.0,7.0,0.0,3.0,1.0,No effect
9/4/2022 21:44:26,29.0,Spotify,2.0,Pop,,10.0,8.0,8.0,9.0,Improve
9/4/2022 22:32:18,18.0,Spotify,4.0,R&B,169.0,3.0,0.0,3.0,4.0,Improve
9/5/2022 2:08:46,22.0,Spotify,5.0,EDM,138.0,1.0,0.0,0.0,1.0,No effect
9/5/2022 6:29:00,19.0,Other streaming service,6.0,Pop,124.0,6.0,6.0,0.0,0.0,Improve
9/5/2022 8:21:48,13.0,YouTube Music,1.0,Video game music,,4.0,3.0,4.0,0.0,Improve
9/5/2022 12:10:54,26.0,I do not use a streaming service.,1.0,Pop,192.0,6.0,4.0,0.0,0.0,Improve
9/5/2022 21:56:50,14.0,Spotify,3.0,Rock,76.0,2.0,6.0,3.0,0.0,Worsen
9/6/2022 9:40:57,27.0,Spotify,1.0,Pop,119.0,8.0,3.0,3.0,3.0,Improve
9/6/2022 10:12:09,26.0,Spotify,8.0,Rock,172.0,8.0,10.0,7.0,3.0,No effect
9/6/2022 11:15:37,59.0,Other streaming service,1.0,Rock,79.0,1.0,0.0,0.0,1.0,Improve
9/6/2022 11:19:55,30.0,Spotify,8.0,Rock,112.0,8.0,6.0,6.0,8.0,Improve
9/6/2022 12:36:19,27.0,Spotify,1.0,Pop,130.0,6.0,3.0,1.0,7.0,Improve
9/6/2022 13:26:11,18.0,Apple Music,1.0,Rap,116.0,2.0,0.0,3.0,0.0,Improve
9/6/2022 14:43:07,23.0,I do not use a streaming service.,10.0,Metal,165.0,0.0,0.0,0.0,0.0,No effect
9/6/2022 15:53:44,18.0,Spotify,10.0,Rock,110.0,10.0,10.0,6.0,6.0,Improve
9/6/2022 19:27:55,40.0,Spotify,5.0,Rock,174.0,3.0,0.0,0.0,1.0,Improve
9/7/2022 9:16:47,24.0,Spotify,10.0,Rock,180.0,7.0,9.0,10.0,0.0,Improve
9/7/2022 12:32:12,23.0,Spotify,2.0,Classical,171.0,8.0,7.0,6.0,2.0,Improve
9/7/2022 14:17:21,56.0,Other streaming service,6.0,R&B,,2.0,0.0,10.0,10.0,Improve
9/7/2022 19:43:58,29.0,Other streaming service,2.0,R&B,70.0,10.0,7.0,9.0,3.0,No effect
9/7/2022 21:19:11,16.0,Other streaming service,3.0,Pop,120.0,6.0,0.0,0.0,0.0,Improve
9/8/2022 15:06:09,18.0,Spotify,8.0,Gospel,56.0,3.0,0.0,2.0,2.0,Improve
9/8/2022 16:56:15,21.0,Spotify,8.0,Lofi,162.0,6.0,5.0,9.0,8.0,Improve
9/8/2022 18:12:17,32.0,Spotify,8.0,Rock,101.0,7.0,6.0,5.0,8.0,Improve
9/8/2022 18:14:01,22.0,YouTube Music,8.0,Metal,110.0,10.0,7.0,8.0,6.0,Improve
9/8/2022 19:16:43,17.0,Spotify,12.0,Latin,172.0,0.0,3.0,9.0,5.0,No effect
9/8/2022 21:30:13,18.0,Spotify,6.0,EDM,90.0,0.0,2.0,1.0,5.0,Improve
9/8/2022 23:40:30,18.0,Spotify,4.0,R&B,135.0,2.0,0.0,0.0,0.0,No effect
9/9/2022 7:19:08,24.0,Spotify,8.0,Jazz,81.0,2.0,2.0,4.0,0.0,No effect
9/9/2022 7:48:44,21.0,Spotify,2.0,Pop,170.0,5.0,6.0,3.0,4.0,No effect
9/9/2022 11:15:23,46.0,I do not use a streaming service.,1.0,Rock,120.0,0.0,0.0,1.0,0.0,No effect
9/9/2022 11:25:57,18.0,Spotify,2.0,Hip hop,90.0,5.0,4.0,3.0,7.0,Improve
9/9/2022 18:44:18,16.0,Spotify,3.0,K pop,115.0,2.0,7.0,0.0,0.0,Improve
9/9/2022 22:31:31,21.0,Spotify,1.0,Video game music,,0.0,6.0,0.0,4.0,Improve
9/9/2022 23:34:31,19.0,I do not use a streaming service.,0.0,Classical,,0.0,0.0,0.0,0.0,Improve
9/10/2022 2:59:03,20.0,Spotify,2.0,Rap,,7.0,5.0,1.0,3.0,Improve
9/10/2022 6:07:56,21.0,Other streaming service,0.1,Folk,,7.0,5.0,3.0,1.0,No effect
9/10/2022 9:06:07,56.0,I do not use a streaming service.,2.0,Rock,220.0,3.0,3.0,1.0,8.0,No effect
9/10/2022 22:08:18,21.0,Spotify,12.0,Rock,160.0,7.0,10.0,4.0,7.0,Worsen
9/12/2022 9:39:30,20.0,Spotify,1.0,Pop,121.0,3.0,2.0,3.0,0.0,Improve
9/12/2022 11:45:04,21.0,Apple Music,1.0,Rock,105.0,5.0,1.0,1.0,9.0,Improve
9/12/2022 12:09:32,25.0,Spotify,3.0,Rock,110.0,8.0,9.0,4.0,10.0,Improve
9/12/2022 12:14:25,33.0,Spotify,2.0,Metal,134.0,4.0,8.0,0.0,0.0,Improve
9/12/2022 12:15:54,20.0,Spotify,2.0,Rock,148.0,7.0,9.0,7.0,0.0,Improve
9/12/2022 12:46:55,17.0,Spotify,3.0,Rock,120.0,1.0,5.0,6.0,4.0,No effect
9/12/2022 13:31:22,24.0,YouTube Music,1.0,Jazz,122.0,3.0,2.0,1.0,0.0,No effect
9/12/2022 13:33:58,26.0,Spotify,3.0,Jazz,90.0,6.0,8.0,0.0,0.0,Improve
9/12/2022 13:46:34,17.0,YouTube Music,3.0,Rock,122.0,6.0,3.0,6.0,0.0,Improve
9/12/2022 13:55:53,16.0,Spotify,5.0,Metal,129.0,7.0,4.0,8.0,0.0,Improve
9/12/2022 14:20:17,27.0,Spotify,8.0,Metal,132.0,2.0,6.0,9.0,1.0,No effect
9/12/2022 14:27:43,28.0,Spotify,4.0,Hip hop,178.0,8.0,5.0,3.0,8.0,Improve
9/12/2022 14:29:16,48.0,I do not use a streaming service.,5.0,Rock,,3.0,3.0,0.0,0.0,Improve
9/12/2022 14:42:44,19.0,Spotify,3.0,Rap,115.0,7.0,5.0,3.0,3.0,Improve
9/12/2022 14:44:24,21.0,YouTube Music,4.0,Rock,137.0,4.0,8.0,2.0,3.0,Improve
9/12/2022 15:07:48,21.0,I do not use a streaming service.,1.0,Classical,92.0,3.0,0.0,0.0,5.0,Improve
9/12/2022 15:12:27,15.0,Spotify,4.0,Metal,140.0,10.0,7.0,3.0,2.0,Improve
9/12/2022 16:24:44,20.0,Spotify,1.0,Rock,130.0,10.0,4.0,8.0,0.0,Improve
9/12/2022 18:07:54,21.0,YouTube Music,2.0,Video game music,,2.0,2.0,0.0,0.0,Improve
9/12/2022 18:09:18,22.0,Spotify,6.0,Folk,63.0,8.0,7.0,7.0,3.0,Improve
9/12/2022 18:10:24,22.0,Spotify,2.0,Rock,119.0,10.0,5.0,2.0,8.0,Improve
9/12/2022 18:54:01,31.0,Spotify,1.0,Rock,,9.0,10.0,10.0,6.0,No effect
9/12/2022 19:03:41,20.0,YouTube Music,4.0,Metal,180.0,5.0,2.0,1.0,6.0,Improve
9/12/2022 19:13:06,49.0,I do not use a streaming service.,8.0,Classical,68.0,4.0,8.0,9.0,1.0,Improve
9/12/2022 19:41:23,42.0,Spotify,2.0,Metal,85.0,7.0,8.0,5.0,3.0,Improve
9/12/2022 20:07:14,26.0,Spotify,2.0,EDM,128.0,2.0,2.0,0.0,3.0,No effect
9/12/2022 22:24:29,17.0,Spotify,10.0,K pop,150.0,10.0,3.0,0.0,4.0,Improve
9/12/2022 22:26:06,30.0,I do not use a streaming service.,0.0,Metal,0.0,10.0,10.0,10.0,9.0,Improve
9/12/2022 23:09:28,23.0,Spotify,6.0,Folk,92.0,3.0,7.0,7.0,4.0,No effect
9/12/2022 23:16:49,30.0,Apple Music,3.0,EDM,121.0,7.0,5.0,7.0,7.0,Improve
9/12/2022 23:56:16,31.0,Spotify,2.0,Metal,155.0,7.0,4.0,8.0,8.0,Improve
9/13/2022 0:48:14,42.0,Other streaming service,0.25,Classical,150.0,7.0,9.0,4.0,5.0,Improve
9/13/2022 1:55:43,16.0,Other streaming service,4.0,EDM,624.0,4.0,7.0,1.0,3.0,Improve
9/13/2022 1:57:14,34.0,YouTube Music,2.0,Metal,136.0,5.0,9.0,9.0,6.0,Improve
9/13/2022 2:17:14,21.0,YouTube Music,2.0,Pop,121.0,5.0,4.0,10.0,7.0,No effect
9/13/2022 4:45:33,27.0,YouTube Music,3.0,Pop,113.0,7.0,2.0,0.0,1.0,Improve
9/13/2022 5:57:53,18.0,Spotify,6.0,Folk,80.0,8.0,6.0,0.0,2.0,Improve
9/13/2022 7:06:03,26.0,Spotify,3.0,Metal,140.0,1.0,3.0,10.0,0.0,No effect
9/13/2022 7:12:07,37.0,Spotify,2.0,Rock,100.0,8.0,10.0,10.0,2.0,Worsen
9/13/2022 8:05:59,26.0,Spotify,5.0,Folk,92.0,4.0,7.0,6.0,0.0,No effect
9/13/2022 8:36:33,19.0,Spotify,4.0,Pop,120.0,9.0,6.0,3.0,0.0,No effect
9/13/2022 9:29:29,22.0,Spotify,4.0,Rock,93.0,10.0,7.0,4.0,4.0,Improve
9/13/2022 11:16:37,43.0,I do not use a streaming service.,0.0,Rock,,1.0,2.0,2.0,0.0,No effect
9/13/2022 13:18:32,24.0,I do not use a streaming service.,12.0,Rock,136.0,7.0,10.0,0.0,8.0,Improve
9/13/2022 13:58:18,21.0,I do not use a streaming service.,0.5,Pop,108.0,10.0,2.0,1.0,10.0,Worsen
9/13/2022 16:16:16,28.0,I do not use a streaming service.,1.0,Rock,147.0,2.0,1.0,2.0,2.0,Improve
9/13/2022 16:34:56,23.0,YouTube Music,3.0,R&B,93.0,3.0,10.0,0.0,0.0,No effect
9/13/2022 22:19:10,20.0,Apple Music,12.0,Rock,98.0,7.0,10.0,2.0,0.0,Improve
9/13/2022 23:06:06,17.0,Spotify,4.0,Metal,120.0,4.0,2.0,0.0,0.0,Improve
9/14/2022 0:09:08,19.0,Spotify,3.0,R&B,130.0,4.0,2.0,5.0,3.0,Improve
9/14/2022 0:58:57,32.0,Spotify,1.0,Metal,218.0,6.0,8.0,7.0,0.0,Improve
9/14/2022 7:07:15,18.0,YouTube Music,4.0,Folk,123.0,8.0,6.0,4.0,0.0,Improve
9/14/2022 9:56:39,20.0,Other streaming service,2.0,Rock,135.0,2.0,2.0,0.0,0.0,No effect
9/14/2022 12:44:04,27.0,Spotify,3.0,Rock,105.0,8.0,7.0,9.0,3.0,Improve
9/15/2022 0:33:58,15.0,Spotify,3.0,Rock,132.0,4.0,3.0,5.0,0.0,No effect
9/15/2022 9:41:28,26.0,Spotify,1.0,Rock,,6.0,1.0,0.0,4.0,No effect
9/15/2022 11:09:46,24.0,Spotify,2.0,Pop,115.0,6.0,6.0,3.0,6.0,Improve
9/15/2022 15:30:41,20.0,Spotify,1.0,K pop,120.0,8.0,7.0,1.0,1.0,No effect
9/16/2022 1:47:01,21.0,YouTube Music,0.5,Pop,,5.0,3.0,4.0,1.0,Improve
9/16/2022 9:24:53,16.0,Spotify,2.0,Video game music,149.0,6.0,2.0,4.0,3.0,Improve
9/16/2022 21:55:32,21.0,Spotify,11.0,Metal,125.0,5.0,6.0,6.0,0.0,Improve
9/18/2022 16:23:29,27.0,Spotify,10.0,Jazz,132.0,6.0,10.0,8.0,1.0,Improve
9/18/2022 20:32:27,17.0,Spotify,5.0,Rock,110.0,7.0,3.0,9.0,7.0,Improve
9/19/2022 8:12:47,21.0,Spotify,1.5,Classical,110.0,4.0,6.0,0.0,0.0,No effect
9/19/2022 9:37:09,17.0,Spotify,2.0,Folk,116.0,9.0,4.0,0.0,1.0,Improve
9/19/2022 18:34:27,21.0,Spotify,3.0,Rap,145.0,9.0,7.0,7.0,5.0,Improve
9/19/2022 20:09:43,17.0,YouTube Music,2.0,Rock,,5.0,10.0,2.0,7.0,No effect
9/19/2022 23:53:37,36.0,YouTube Music,3.0,Country,105.0,1.0,0.0,1.0,0.0,Improve
9/21/2022 21:12:20,18.0,Spotify,4.0,R&B,80.0,8.0,7.0,2.0,6.0,Improve
9/22/2022 12:32:45,18.0,Spotify,1.0,K pop,100.0,5.0,1.0,4.0,0.0,Improve
9/22/2022 15:03:22,18.0,Apple Music,5.0,Latin,73.0,10.0,6.0,0.0,0.0,Improve
9/23/2022 21:07:24,18.0,Apple Music,2.0,R&B,80.0,7.0,5.0,5.0,5.0,Improve
9/23/2022 23:05:47,18.0,Spotify,7.0,Hip hop,,3.0,1.0,0.0,3.0,Improve
9/23/2022 23:06:12,18.0,Spotify,2.0,Rap,,5.0,8.0,7.0,4.0,Improve
9/23/2022 23:06:29,18.0,I do not use a streaming service.,1.0,Classical,120.0,2.0,0.0,0.0,5.0,No effect
9/23/2022 23:43:10,18.0,I do not use a streaming service.,1.0,Classical,117.0,7.0,0.0,0.0,0.0,No effect
9/24/2022 0:42:39,18.0,Spotify,4.0,R&B,,8.0,0.0,0.0,2.0,No effect
9/24/2022 10:25:15,20.0,Spotify,6.0,R&B,89.0,4.0,1.0,1.0,0.0,Improve
9/24/2022 10:59:12,19.0,Spotify,3.0,Hip hop,115.0,3.0,8.0,0.0,2.0,Improve
9/25/2022 14:01:57,17.0,Spotify,4.0,Hip hop,144.0,7.0,0.0,2.0,2.0,Improve
9/27/2022 8:17:33,23.0,Spotify,4.0,Video game music,105.0,10.0,8.0,10.0,0.0,Improve
9/27/2022 11:46:56,18.0,YouTube Music,1.0,Pop,114.0,7.0,1.0,1.0,1.0,Improve
9/27/2022 13:32:27,19.0,Spotify,2.0,Pop,145.0,5.0,9.0,1.0,7.0,No effect
9/28/2022 17:25:48,89.0,Spotify,24.0,Rap,143.0,0.0,0.0,0.0,0.0,No effect
9/28/2022 19:37:41,20.0,Spotify,5.0,R&B,128.0,10.0,6.0,3.0,8.0,Improve
9/29/2022 17:54:15,16.0,Spotify,3.0,Rock,90.0,7.0,3.5,3.5,5.5,Improve
10/2/2022 7:52:02,17.0,Spotify,4.0,Country,110.0,2.0,0.0,0.0,2.0,Improve
10/3/2022 9:30:19,16.0,Spotify,9.0,Metal,130.0,10.0,10.0,10.0,8.0,Improve
10/3/2022 10:00:01,20.0,YouTube Music,1.0,Pop,,8.0,9.0,6.0,5.0,Worsen
10/3/2022 10:25:46,30.0,YouTube Music,1.0,Rock,115.0,9.0,7.0,8.0,4.0,Improve
10/3/2022 10:53:28,37.0,Spotify,2.0,Folk,186.0,6.0,4.0,5.0,0.0,Improve
10/3/2022 11:30:10,44.0,YouTube Music,1.5,Folk,99.0,8.0,5.0,9.0,4.0,Improve
10/3/2022 13:01:06,21.0,Spotify,2.0,Metal,150.0,3.0,7.0,0.0,0.0,Improve
10/3/2022 13:47:14,19.0,Spotify,4.0,Pop,149.0,9.0,1.0,0.0,9.0,Improve
10/3/2022 15:38:19,23.0,Spotify,1.0,Rock,,8.0,6.0,1.0,4.0,Improve
10/3/2022 16:43:32,26.0,Spotify,1.0,Country,120.0,4.0,1.0,1.0,6.0,Improve
10/3/2022 20:03:57,18.0,Spotify,3.0,Video game music,140.0,6.0,5.0,3.0,1.0,No effect
10/4/2022 0:48:34,35.0,Spotify,4.0,Hip hop,90.0,7.0,8.0,6.0,5.0,Improve
10/4/2022 4:50:49,16.0,Spotify,8.0,Rock,120.0,8.0,9.0,5.0,10.0,Improve
10/4/2022 8:12:33,19.0,Spotify,5.0,Metal,210.0,8.0,6.0,7.0,0.0,Improve
10/4/2022 8:53:39,23.0,I do not use a streaming service.,3.0,Rock,,10.0,5.0,2.0,0.0,Improve
10/4/2022 14:50:28,17.0,YouTube Music,8.0,Pop,95.0,5.0,2.0,4.0,7.0,No effect
10/4/2022 19:33:42,29.0,Apple Music,1.0,Country,163.0,9.0,3.0,2.0,0.0,No effect
10/4/2022 19:43:11,21.0,Spotify,4.0,Pop,97.0,4.0,6.0,3.0,4.0,Improve
10/5/2022 8:58:16,17.0,Spotify,1.0,Metal,137.0,9.0,8.0,4.0,0.0,Improve
10/5/2022 12:30:23,23.0,Spotify,2.0,Rock,,5.0,7.0,10.0,2.0,No effect
10/6/2022 3:35:11,17.0,Spotify,1.0,Metal,70.0,8.0,3.0,9.0,2.0,No effect
10/6/2022 9:17:46,22.0,Spotify,3.0,Video game music,150.0,10.0,10.0,6.0,8.0,Improve
10/9/2022 22:15:59,17.0,Spotify,5.0,Hip hop,168.0,7.0,7.0,5.0,5.0,Improve
10/11/2022 15:46:46,19.0,Spotify,5.0,Pop,163.0,10.0,8.0,1.0,0.0,Improve
10/14/2022 18:01:12,19.0,Spotify,4.0,Pop,140.0,8.0,6.0,2.0,0.0,Improve
10/14/2022 20:42:26,16.0,Spotify,6.0,Pop,105.0,10.0,7.0,6.0,10.0,Improve
10/15/2022 14:00:55,19.0,Spotify,6.0,Pop,78.0,6.0,6.0,8.0,0.0,Improve
10/22/2022 15:20:29,13.0,Spotify,1.0,Video game music,128.0,10.0,10.0,8.0,4.0,Worsen
10/23/2022 20:50:27,18.0,Apple Music,18.0,EDM,90.0,9.0,8.0,5.0,10.0,Improve
10/26/2022 19:45:54,26.0,YouTube Music,1.0,Metal,136.0,0.0,0.0,0.0,0.0,No effect
10/30/2022 7:24:08,14.0,Other streaming service,7.0,Country,108.0,7.0,3.0,1.0,2.0,Improve
10/30/2022 13:13:32,21.0,I do not use a streaming service.,0.5,Pop,95.0,6.0,2.0,2.0,0.0,Improve
10/30/2022 13:15:26,21.0,Spotify,2.0,R&B,147.0,7.0,6.0,4.0,6.0,Improve
10/30/2022 14:37:28,17.0,Spotify,2.0,Rock,120.0,7.0,6.0,0.0,9.0,Improve
11/1/2022 22:26:42,18.0,Spotify,1.0,Pop,160.0,3.0,2.0,2.0,5.0,Improve
11/3/2022 23:24:38,19.0,Other streaming service,6.0,Rap,120.0,2.0,2.0,2.0,2.0,Improve
11/4/2022 17:31:47,19.0,Spotify,5.0,Classical,170.0,2.0,3.0,2.0,1.0,Improve
11/9/2022 1:55:20,29.0,YouTube Music,2.0,Hip hop,98.0,2.0,2.0,2.0,5.0,Improve
